Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDS46,OUT035,1561.6697567657816
FDI22,OUT049,3542.437895132615
NCE43,OUT045,2605.3642012989567
FDZ36,OUT010,1384.2772046749963
FDR13,OUT019,715.4697364237759
FDP46,OUT018,1810.8224443587133
FDW56,OUT019,1739.9200792625925
FDB40,OUT017,2116.839339524999
FDM28,OUT018,3248.7990696022052
FDV49,OUT013,3954.4115817760007
NCS53,OUT018,2832.615715846849
FDO03,OUT049,4015.632355858175
FDT15,OUT035,2562.199943914943
FDD33,OUT049,3886.3272013119545
FDX13,OUT017,3629.486679489811
FDH60,OUT013,2869.201724803969
DRH51,OUT046,1283.3038025009496
NCL07,OUT049,998.0128628362024
FDW51,OUT045,3358.7994464654485
FDF21,OUT019,1761.98689905038
FDH26,OUT019,1078.883905683296
FDJ03,OUT049,1178.609239812406
FDU35,OUT017,1226.2443717247666
DRL01,OUT018,4110.783339056799
FDE59,OUT045,590.4656258053878
FDI60,OUT035,706.9874269675345
DRH39,OUT035,808.1334846045895
FDK36,OUT049,1211.7909422955063
FDN52,OUT045,1297.110768616102
FDU12,OUT017,3851.3046914800148
NCT05,OUT027,5475.320925554333
FDS37,OUT027,3306.7560021215763
FDK24,OUT017,389.04667811221555
DRF36,OUT013,2848.913655738317
FDN46,OUT010,-133.62204612608656
NCN06,OUT045,2457.4665583530787
FDD59,OUT035,924.8524604236698
FDM14,OUT045,1795.844589105227
FDO10,OUT018,1361.6192576484655
FDU35,OUT013,1283.869414713841
NCA30,OUT018,3268.874852846539
NCO41,OUT049,1931.4894249543036
FDI24,OUT046,2679.021392745984
FDZ16,OUT046,2870.253494198827
FDV47,OUT046,1259.494382160345
FDV16,OUT045,605.2619400599344
FDZ22,OUT035,924.2327410518044
FDO20,OUT010,2225.9859301004835
FDW38,OUT013,692.1456705941591
FDW52,OUT045,2661.203462466159
FDT43,OUT019,-321.9849439679614
NCS29,OUT045,4126.69158240093
NCC31,OUT017,2187.2622354684786
FDA21,OUT017,2624.439818820238
FDQ55,OUT046,1894.6083657255585
NCE54,OUT049,1580.4168033956644
FDD45,OUT017,1180.5738929314696
NCP17,OUT017,752.8679869790387
FDR47,OUT035,2590.6965516918176
DRM35,OUT013,2562.383419253061
FDR47,OUT019,1735.7090941635379
FDX19,OUT010,1994.237672783624
FDV22,OUT027,3998.2985511737465
FDQ46,OUT027,3108.2658473264405
DRO47,OUT045,1729.5673521773483
FDB44,OUT010,1835.0841375789382
FDN02,OUT010,1602.8992041646802
FDW10,OUT045,2719.679179586595
FDJ41,OUT019,2966.1290634963343
FDM50,OUT046,968.0779943436371
FDW10,OUT035,2361.441818055048
FDY48,OUT049,2007.8260595949355
NCE30,OUT027,4692.687348333784
FDO04,OUT045,951.922722479271
FDQ26,OUT010,-623.8110622000298
NCX29,OUT018,2669.0420181529057
FDE39,OUT046,1838.2424562035894
NCR54,OUT027,4421.845686816381
NCP55,OUT027,2387.5297918051265
FDX22,OUT017,3126.7690289156303
FDI05,OUT035,733.3784361745024
FDC51,OUT027,3426.6573265441334
FDC10,OUT013,1670.0768077439034
FDJ46,OUT045,2730.1197647019344
FDV10,OUT010,-831.1963609805745
FDX12,OUT027,5319.277965004778
FDL43,OUT019,76.43194023579213
DRB13,OUT046,3078.306472615922
FDF59,OUT027,3416.927597841999
FDT35,OUT049,2993.471988010757
NCJ19,OUT035,435.2810794602493
FDT35,OUT018,3123.8332679265322
FDI48,OUT046,796.302752381609
DRC24,OUT019,1276.3123236969313
NCZ05,OUT017,1324.5696646452063
FDJ57,OUT049,3362.475885712678
FDX11,OUT017,2548.900537454379
FDE09,OUT035,1409.8625000333602
NCK06,OUT049,2309.1425942397236
DRE37,OUT017,2667.471314058842
FDV56,OUT046,1734.3073333005996
FDY43,OUT017,2272.0379257157765
FDV35,OUT013,2067.569513196476
FDF05,OUT019,2942.3381956044213
FDA36,OUT035,2567.9301242417337
FDS13,OUT027,5444.775742028569
FDU47,OUT013,1962.8885182116728
FDI36,OUT010,1539.8079456702085
FDH48,OUT046,1310.3758555971524
FDZ14,OUT013,1745.494777284338
FDS46,OUT013,1731.4686212282513
FDE21,OUT017,1614.8849493482744
FDA26,OUT049,3833.7093067106994
FDV12,OUT046,1569.0408270610528
FDL46,OUT019,600.5951417547328
FDN57,OUT013,2011.4988517887305
NCJ18,OUT017,1394.991445350148
FDO36,OUT045,2790.0024025775247
FDX55,OUT018,3810.4368211976794
FDT25,OUT019,723.8320791934345
FDD16,OUT049,1556.725433295992
NCX18,OUT013,2900.3778144948424
NCG55,OUT018,2247.616339656668
NCV18,OUT049,1588.3133613422483
NCS18,OUT035,1319.9282312385844
FDC37,OUT045,1727.9200055838578
FDE47,OUT046,1928.4140796150987
DRG49,OUT019,2621.776622098214
FDC39,OUT049,3582.36510045605
FDH24,OUT019,1357.6095867363445
FDV39,OUT027,4606.873373045386
NCL17,OUT045,2234.8039022448474
NCY53,OUT035,1379.2490468453516
FDH52,OUT013,843.2085518140409
NCD19,OUT018,1342.2995676641087
FDI44,OUT046,1092.4457582595335
DRD49,OUT027,5023.568337927256
FDN08,OUT035,1491.977062874556
FDO20,OUT027,5298.9819622967225
FDY02,OUT046,4057.944037339948
FDX23,OUT045,1526.0144751566522
FDX01,OUT017,1584.778827876125
FDH20,OUT027,3046.984218446351
NCX41,OUT017,3073.4220389317943
FDD21,OUT027,3328.3377142914765
DRH11,OUT019,-379.24464112869725
DRE60,OUT018,3845.150939166521
FDB10,OUT013,3467.146458177173
FDH38,OUT013,1690.5002601834435
NCL07,OUT018,1076.572956842567
FDD48,OUT046,1778.8940858749506
NCT54,OUT027,2798.8711692530137
FDF32,OUT027,4522.681170203443
DRH51,OUT045,1369.3636835898888
DRG03,OUT035,2076.93379320624
NCY42,OUT019,1113.2411413642906
FDH32,OUT017,1179.342961397294
NCJ06,OUT027,3347.9986591691195
FDH47,OUT027,2897.753619393624
FDZ08,OUT018,1696.1178641330448
FDK16,OUT017,1134.311119663866
DRG01,OUT018,1678.2379115051913
NCM53,OUT027,3080.1902911469515
NCB07,OUT035,2655.8774635442583
NCZ06,OUT035,3508.0981335688825
FDU48,OUT049,2400.6106268248127
NCB55,OUT027,2206.3855078134193
FDP15,OUT013,3792.292438913179
FDF17,OUT046,3050.0368269882692
NCN06,OUT049,2839.2596760973647
DRM48,OUT018,990.2742617635513
FDH10,OUT046,2962.960786506207
FDC60,OUT018,1790.868973633564
FDE35,OUT018,1396.2323956819203
DRI23,OUT013,2224.7143102377254
NCR38,OUT013,3640.2699690073828
FDP04,OUT035,662.2669583841578
NCW17,OUT045,2099.5344293281355
FDX34,OUT017,1614.9353770001353
NCK53,OUT045,1575.2786107923157
NCO54,OUT010,-589.8489904998464
NCH55,OUT046,1973.254272813192
FDT44,OUT027,3201.320201050099
DRG49,OUT046,3775.735030394098
FDX46,OUT010,-603.6843010489196
DRG36,OUT049,3002.0562822517904
FDU37,OUT049,1612.2802820315505
FDK10,OUT049,3278.4065735464033
DRF37,OUT027,5510.905437820886
FDC44,OUT035,1211.9798559674084
FDP15,OUT046,3939.937741473433
FDZ27,OUT027,2272.8571661446945
FDY22,OUT019,808.2492762482032
DRG51,OUT035,2315.589462783446
FDN58,OUT045,3716.9274611831374
FDW01,OUT049,2756.1571057675023
FDX24,OUT018,1969.9939509011374
FDO51,OUT017,469.3215549359436
FDJ52,OUT027,4018.12259279031
NCY06,OUT010,447.10359748416795
FDE20,OUT018,3194.9317133403065
FDT23,OUT010,-350.80565036156025
FDQ51,OUT046,841.8112948535229
FDE35,OUT046,977.8590943274082
FDB46,OUT013,3091.956528681444
NCG19,OUT035,3115.2496087372924
NCL06,OUT018,4473.511607328815
FDT36,OUT019,-628.5880727803642
FDC56,OUT049,2166.1676639261614
FDJ26,OUT049,3721.8476501977716
FDZ59,OUT017,2337.7819149966836
FDV11,OUT027,4205.874013165803
FDR13,OUT010,369.53139159657394
FDI15,OUT018,4430.498019649125
FDF47,OUT018,3866.4494626039855
NCB54,OUT019,812.874590355895
NCK19,OUT027,4386.708539557267
FDX16,OUT017,2069.6212112693984
FDL50,OUT045,2063.8922723734267
NCE31,OUT035,-15.799697272194862
DRJ01,OUT049,2838.534754364176
FDE22,OUT013,2324.3992679363446
FDY20,OUT019,161.3353392031745
NCO14,OUT045,754.4492212804805
NCR50,OUT017,2141.5216263160705
DRM47,OUT017,2763.499811224546
FDO27,OUT010,-296.4387249740109
FDJ20,OUT027,3376.5732466841423
NCX17,OUT013,3343.7003290632542
FDG59,OUT049,959.7330698390376
FDD52,OUT045,1580.2683674218815
FDO48,OUT017,3281.4980245710717
FDC59,OUT019,-163.78336068190072
FDS15,OUT018,2152.3145022485537
FDB47,OUT035,2891.378352566323
FDV14,OUT019,176.85774691498477
FDB27,OUT013,2833.2962393200614
FDA35,OUT035,1616.6895327234765
FDN51,OUT018,4622.322414636868
FDO39,OUT019,1466.6115847973583
FDB28,OUT049,3399.1954265683157
DRJ25,OUT046,636.2268958905331
FDH46,OUT027,3083.781966529746
FDI10,OUT045,2735.564232276865
FDU21,OUT018,978.6912074715854
FDD09,OUT049,3226.7527862771085
FDD10,OUT046,2825.7997662604093
FDN31,OUT010,1394.9214947142334
FDA46,OUT018,3416.9458725122367
FDM56,OUT046,1629.6428241625122
FDF11,OUT010,2334.221900777646
FDS32,OUT018,2717.040560072137
NCM06,OUT013,2131.054247272335
FDZ26,OUT045,3682.51693457354
FDO01,OUT013,1910.201903563474
FDJ46,OUT049,3106.9083798820616
FDG26,OUT019,2841.623744463219
FDZ38,OUT035,2409.2561391954423
NCO55,OUT013,1364.9681512375128
FDT60,OUT035,1532.8917065711507
FDW37,OUT049,1691.7183882787913
NCK42,OUT018,3850.798021497268
FDA45,OUT046,2552.7445634289807
FDW55,OUT018,4393.38755366744
FDY44,OUT017,2881.4144063719846
FDQ31,OUT017,1127.032168088863
FDM09,OUT049,3044.232403621409
FDH12,OUT018,2046.4948074292352
NCQ43,OUT035,1315.8132966402936
FDT33,OUT035,2316.377689278959
NCT41,OUT018,2779.3987250347914
DRJ25,OUT010,-963.4920073707617
NCQ41,OUT046,3078.06645391934
NCN17,OUT049,1933.9417790013272
DRO35,OUT027,3344.582125857811
FDU27,OUT018,1236.3211293126624
FDY43,OUT027,4067.116677136962
FDG46,OUT035,1521.4301206677715
DRL49,OUT018,2724.0808009555594
NCB55,OUT049,1108.368026170246
FDK28,OUT049,4402.82114750089
FDO49,OUT045,834.7148198036436
FDT03,OUT013,2686.1136676059905
FDW33,OUT027,3013.392341728803
FDR02,OUT035,1395.4404978483224
FDF50,OUT013,2789.4271487018423
FDA40,OUT018,1814.3862961973614
NCT53,OUT018,3000.5048337742824
FDY60,OUT035,1937.5459714481594
FDP44,OUT027,3061.9028438787955
NCQ50,OUT045,3378.991244262666
NCC30,OUT017,2533.7874856658723
FDQ60,OUT018,2303.815323939719
FDG41,OUT046,1694.536227275691
FDQ03,OUT046,3699.6173347139215
FDM03,OUT045,1592.5050084082204
FDZ51,OUT018,1955.6204448398971
DRF51,OUT035,103.71601044690044
FDF39,OUT017,3908.851655696278
FDW52,OUT035,2251.4184547947516
FDY22,OUT049,2670.0367543050525
FDG14,OUT013,2185.009296674138
FDA57,OUT017,368.6605428266172
FDL45,OUT019,809.8497524180116
FDX28,OUT046,1392.503343278803
NCQ54,OUT013,2483.059513715443
FDH40,OUT045,1296.8170097933382
FDU52,OUT035,2074.230049204811
FDT60,OUT010,330.95080768258026
FDK08,OUT045,1539.7398814553403
FDN04,OUT049,3278.1565188509253
FDE50,OUT013,2810.278861575986
FDI16,OUT049,1101.3124374560507
FDM50,OUT049,1347.6105710836118
NCV30,OUT049,1311.5904885963294
FDT44,OUT013,1520.6977446252467
FDY60,OUT013,2144.7357877242925
FDT56,OUT017,608.5881238086881
FDV58,OUT018,3383.7709300074866
FDU04,OUT013,1781.7662169676983
NCN05,OUT027,4376.95201963251
FDI53,OUT018,2899.5931158256835
FDD34,OUT046,2590.3404532310374
FDW47,OUT027,3388.421971906948
FDT51,OUT027,3298.3993989209243
FDO27,OUT013,1159.2045154273794
NCQ18,OUT018,1901.5508555276379
NCW05,OUT013,1336.9685398177467
FDI15,OUT010,2372.835137693691
NCH43,OUT010,1791.4232031119845
FDT40,OUT049,2275.712090343828
NCG19,OUT017,3201.9231812142266
NCM30,OUT035,234.0819696085632
FDB38,OUT017,2280.780460956253
FDB22,OUT046,2290.6040909808585
FDC58,OUT046,675.6479950527219
NCI29,OUT013,2004.1500615457435
FDA23,OUT010,35.28407942898116
DRG48,OUT013,2126.0686837876515
FDV21,OUT013,1568.02910573162
NCG18,OUT019,442.9177618186379
FDG40,OUT045,586.6890320344542
FDU24,OUT018,1851.2040052231068
FDA22,OUT049,2920.3427742587214
FDY35,OUT046,797.2584335806657
FDJ15,OUT045,2970.8560745850614
NCW18,OUT018,4111.08632650572
FDK56,OUT018,3285.6627135106537
FDF44,OUT046,2081.633740437905
FDP51,OUT049,2244.2203123074705
FDU22,OUT027,3210.273922782067
FDM28,OUT017,2521.7891390668124
NCL42,OUT046,3785.5800895134266
FDJ15,OUT019,1808.207432082234
FDI32,OUT018,2198.0580885960994
DRL11,OUT046,2498.464295369147
DRO59,OUT018,1660.9066837760001
FDA07,OUT019,829.1223316407843
NCO53,OUT013,2437.3430162141076
FDO21,OUT045,3651.2449504009633
FDW39,OUT045,2842.540225456556
NCV17,OUT013,1867.7962238778505
FDE22,OUT046,2476.6078545794376
NCB06,OUT018,2866.911081321898
DRF48,OUT017,2665.3306521700983
FDB05,OUT013,3617.1884910830727
FDP28,OUT027,5504.095203355098
FDP23,OUT046,3425.7293800297493
NCS41,OUT018,3271.4448961549692
FDS40,OUT018,1105.7693206415508
FDA16,OUT017,3188.0351580391725
FDN20,OUT035,2215.4671822188216
FDF04,OUT027,5535.775957652022
DRG36,OUT018,3074.8162871077093
FDW16,OUT018,1970.3209721057042
FDU09,OUT017,612.9074697350325
FDW01,OUT046,2358.3896037638283
FDB15,OUT045,4040.3935644361213
NCJ17,OUT049,1564.8226243607455
NCT18,OUT018,3286.3189871096333
FDG16,OUT018,3737.5104217407893
FDP27,OUT017,2625.953163785364
FDQ44,OUT027,3361.8277189259793
FDL50,OUT027,3471.5241046995275
FDW57,OUT027,4191.976033009925
FDS34,OUT013,1585.2461677670908
NCV30,OUT035,555.9947094921727
FDD26,OUT018,3365.2425608848635
FDA03,OUT045,2382.3463215605666
FDS27,OUT018,3613.1088084130183
FDM12,OUT013,2739.208772845572
NCV42,OUT027,3188.1853642257847
NCS41,OUT046,2819.1235925332307
FDN56,OUT018,2650.1798466595774
DRK59,OUT046,3613.8115444171185
NCG18,OUT046,1615.9686890465514
NCN26,OUT017,1585.9598942670423
FDI60,OUT027,2500.7279753581365
NCI43,OUT049,1175.5606084708072
NCL17,OUT049,2576.0321353836825
FDQ19,OUT019,2695.521324664097
FDY43,OUT049,2906.1585943075092
FDR36,OUT049,997.4954978382193
FDJ58,OUT049,3032.9290655226446
DRY23,OUT045,718.5869002728132
FDK26,OUT027,4403.247538448142
DRH03,OUT045,1564.3644295336871
FDC10,OUT010,329.01453958539423
FDD23,OUT013,2749.853969831606
FDP32,OUT045,1959.9978641546063
FDO31,OUT035,975.7974149734084
FDQ57,OUT013,2026.0479009010287
FDX32,OUT027,3670.7068518918463
FDC39,OUT027,4532.710678022428
FDU55,OUT046,4070.5111119939434
FDL45,OUT013,1732.9287892733623
DRK37,OUT049,3368.2399186884463
FDK22,OUT013,3186.6626990216123
DRG37,OUT027,3891.327592864756
FDK22,OUT017,3117.073751195001
DRH36,OUT018,1647.5149880463782
DRC36,OUT018,3250.957505693933
DRE03,OUT027,2242.4086289685656
FDF34,OUT046,3154.463773817157
FDZ22,OUT046,1268.042025580032
FDC44,OUT010,-42.3843738465946
FDN31,OUT027,4350.596118240088
FDO03,OUT017,3386.558632454771
FDA01,OUT049,1348.5979426823114
NCH42,OUT049,3994.38622524178
FDF46,OUT018,2204.5795762890925
DRL35,OUT046,713.4426020027224
FDW46,OUT049,1386.6787527587132
FDB58,OUT046,2287.8400695659157
FDD47,OUT018,3010.68872014142
NCO17,OUT045,1845.4154860623612
FDJ26,OUT017,3109.908782313232
FDU37,OUT045,1252.3211763428242
